	ATA_1	ATA_2	ATA_3	HC_IgG_1	HC_IgG_2	HC_IgG_3	IFNa_1	IFNa_2	IFNa_3
ENSG00000198551	1492	1634	1576	1230	1229	1519	1172	1370	1370
ENSG00000102575	6	0	0	0	4	2	24	2	0
ENSG00000249840	2	0	0	0	0	0	0	0	2
ENSG00000197332	8	14	2	8	6	63	2	0	30
ENSG00000267500	0	0	10	0	0	37	2	0	8
ENSG00000214223	6	2	0	0	4	4	6	12	0
ENSG00000267343	4	0	0	8	0	26	0	0	8
ENSG00000197933	248	272	367	116	134	168	210	146	320
ENSG00000266922	0	0	15	6	10	0	4	2	0
ENSG00000220949	0	0	0	0	0	0	2	0	0
ENSG00000197044	322	449	418	297	262	316	326	373	412
ENSG00000267646	0	0	0	0	0	0	2	0	0
ENSG00000177599	100	10	78	79	84	44	48	54	65
ENSG00000171295	563	526	573	273	348	460	494	463	530
ENSG00000267089	0	0	0	0	0	0	0	0	0
ENSG00000171291	28	8	36	8	42	12	20	35	13
ENSG00000278897	2	16	0	0	0	22	0	8	2
ENSG00000198429	256	246	232	132	120	172	204	185	175
ENSG00000196757	366	210	352	338	343	394	274	270	451
ENSG00000267179	42	8	16	73	46	50	47	48	41
ENSG00000267274	6	32	0	10	2	10	10	5	8
ENSG00000197054	48	12	10	24	28	18	48	28	24
ENSG00000219665	161	204	157	130	136	176	188	113	146
ENSG00000286098	142	156	159	88	96	124	118	103	112
ENSG00000252060	0	0	0	0	0	0	2	0	0
ENSG00000197647	40	86	54	26	62	76	62	38	14
ENSG00000257355	6	20	0	0	2	35	8	16	0
ENSG00000212497	0	0	0	0	0	0	0	0	0
ENSG00000257446	15	18	14	0	2	27	0	12	0
ENSG00000223547	170	152	134	112	112	108	114	148	120
ENSG00000252546	0	0	0	0	4	0	0	0	0
ENSG00000286132	385	398	341	217	322	400	314	318	531
ENSG00000199444	0	0	0	0	0	0	0	0	0
ENSG00000214189	274	207	212	125	179	206	171	160	395
ENSG00000132010	251	156	238	129	158	136	200	148	246
ENSG00000237273	4	12	30	22	14	14	0	2	0
ENSG00000212576	0	0	0	0	0	0	0	0	0
ENSG00000213297	628	880	744	373	512	484	604	489	712
ENSG00000242615	139	232	183	88	102	180	180	136	238
ENSG00000257591	492	802	613	280	418	437	500	459	586
ENSG00000196646	542	588	528	347	429	495	458	348	516
ENSG00000234773	30	36	78	70	62	18	70	46	50
ENSG00000197857	496	370	531	300	441	550	356	360	478
ENSG00000213293	0	0	0	0	0	0	0	0	0
ENSG00000234750	6	4	0	10	4	6	4	4	0
ENSG00000188868	22	2	22	18	52	2	16	24	42
ENSG00000198342	86	48	42	60	56	59	50	54	52
ENSG00000231361	0	0	0	0	0	0	0	0	0
ENSG00000268744	18	44	2	4	4	32	18	20	12
ENSG00000248406	8	6	2	0	2	8	14	12	0
ENSG00000196466	134	178	222	56	150	116	135	146	112
ENSG00000268870	27	78	70	10	50	37	45	42	22
ENSG00000180855	217	282	188	139	163	238	235	117	174
ENSG00000269755	53	56	66	38	37	39	91	54	48
ENSG00000234848	0	2	0	0	0	0	0	0	0
ENSG00000242852	312	439	270	264	236	359	301	150	254
ENSG00000196826	298	419	267	260	224	356	274	164	242
ENSG00000236483	0	0	0	0	0	0	0	0	0
ENSG00000232579	0	0	0	0	0	0	0	0	0
ENSG00000230321	0	0	0	0	0	0	0	0	0
ENSG00000234003	0	0	0	0	0	0	0	0	0
ENSG00000235686	6	0	0	0	0	0	0	2	6
ENSG00000249709	549	475	676	420	399	517	417	412	417
ENSG00000269693	1002	802	1058	668	696	945	834	770	851
ENSG00000269560	9	0	10	4	11	0	18	2	5
ENSG00000230310	0	0	0	0	0	0	0	0	0
ENSG00000213290	0	2	0	0	4	0	0	2	12
ENSG00000188033	1118	888	943	616	684	822	888	776	840
ENSG00000173875	1691	1828	1542	1178	1437	1242	1512	1295	1586
ENSG00000221343	8	3	2	4	5	0	15	4	0
ENSG00000178464	28	49	48	24	34	40	44	16	34
ENSG00000269242	795	1014	962	679	666	872	681	670	703
ENSG00000104774	1791	2433	1723	1601	1463	1868	1654	1359	1947
ENSG00000269590	281	412	199	304	254	427	272	225	441
ENSG00000123154	71	162	56	90	68	100	62	96	84
ENSG00000285589	969	1196	752	803	829	925	966	986	945
ENSG00000105583	226	279	168	156	260	186	236	169	260
ENSG00000285583	25	0	0	17	11	4	16	14	11
ENSG00000095059	762	978	616	647	573	793	718	781	732
ENSG00000268945	4	6	0	4	0	0	6	0	0
ENSG00000283980	5	0	0	0	0	0	0	0	0
ENSG00000132004	313	477	317	238	298	287	356	217	480
ENSG00000267791	2	14	12	0	0	18	4	0	0
ENSG00000105576	4508	5915	4454	3199	3996	4377	4477	3873	5389
ENSG00000209702	4	0	0	0	14	0	2	2	4
ENSG00000267004	0	0	0	0	0	0	0	0	0
ENSG00000123144	2436	2521	2364	2153	2030	2901	2440	2505	2817
ENSG00000198356	912	1131	1059	632	755	1016	896	820	1092
ENSG00000039987	0	0	0	0	0	0	0	6	0
ENSG00000095066	264	397	260	217	240	331	276	257	272
ENSG00000267212	0	0	0	0	0	0	0	0	0
ENSG00000263800	0	0	0	0	0	0	0	0	0
ENSG00000171223	610	631	336	346	306	364	492	370	452
ENSG00000167815	2269	2780	2109	1796	1954	2120	2536	2222	2849
ENSG00000267062	24	26	43	23	10	17	16	18	21
ENSG00000284491	410	448	464	368	376	502	470	402	600
ENSG00000104889	410	448	464	368	378	502	470	404	600
ENSG00000132026	0	0	0	0	0	0	0	0	0
ENSG00000267424	0	0	0	0	0	0	0	0	0
ENSG00000105613	8	20	1	8	8	19	25	9	2
ENSG00000265759	0	0	0	0	0	0	0	0	0
ENSG00000105612	1751	1837	1239	1326	1397	1574	1549	1480	1639
ENSG00000267735	2	0	0	2	5	0	6	0	7
ENSG00000105610	0	0	0	0	0	0	0	0	0
ENSG00000105607	353	521	525	335	309	496	463	412	377
ENSG00000240616	96	118	58	58	84	65	78	98	117
ENSG00000161860	10	0	6	7	2	6	5	6	0
ENSG00000266721	0	0	0	0	0	0	0	0	0
ENSG00000179115	2284	3638	3003	1847	2347	2761	2358	2438	2995
ENSG00000266975	0	2	1	0	4	1	2	0	0
ENSG00000179218	116330	134571	121863	88616	97006	113577	114931	106015	117431
ENSG00000267458	565	680	299	419	456	421	595	444	556
ENSG00000179262	1299	1163	1438	1088	932	1128	1250	1136	1450
ENSG00000179271	1327	1356	2018	984	1042	1162	1372	1239	1458
ENSG00000222492	0	0	0	0	0	0	0	0	0
ENSG00000179284	0	0	0	0	2	0	0	0	0
ENSG00000008441	788	946	981	416	785	548	790	634	876
ENSG00000267417	0	0	0	0	0	0	0	0	0
ENSG00000267610	0	0	0	0	0	0	0	0	0
ENSG00000279044	0	0	0	2	4	0	8	0	0
ENSG00000104903	1910	1862	1861	1248	1646	1602	1902	1646	2249
ENSG00000104907	903	1366	1157	776	991	990	988	888	1426
ENSG00000160877	4738	5825	4384	3886	4028	4681	4463	4190	5277
ENSG00000266897	23	22	6	14	10	18	30	12	14
ENSG00000267512	44	28	46	23	25	36	30	36	20
ENSG00000104915	464	641	404	540	490	604	509	515	542
ENSG00000160888	2135	2515	2350	1694	1568	2140	2032	1686	2353
ENSG00000287296	6	10	4	0	0	0	0	0	0
ENSG00000267598	56	80	40	12	17	12	48	6	22
ENSG00000213253	0	0	0	0	0	0	0	0	1
ENSG00000141837	16	6	2	6	29	4	26	22	6
ENSG00000252177	0	0	0	0	0	0	0	0	0
ENSG00000104957	526	708	486	340	372	398	456	392	698
ENSG00000037757	159	221	267	198	174	148	183	166	224
ENSG00000267633	12	0	0	4	0	0	8	0	0
ENSG00000104979	1080	1095	898	816	734	883	1039	932	1104
ENSG00000132003	873	892	751	639	750	981	912	703	869
ENSG00000267582	0	0	0	0	0	0	0	0	0
ENSG00000266770	0	0	0	0	0	0	0	0	0
ENSG00000267519	1264	1778	2071	1229	966	1728	1475	990	2428
ENSG00000207808	6	6	3	0	8	0	2	0	0
ENSG00000207980	1	6	0	0	10	0	2	0	8
ENSG00000187556	4	4	0	6	0	0	8	14	6
ENSG00000207613	0	0	0	0	0	0	0	0	0
ENSG00000207585	0	0	0	0	0	0	0	0	0
ENSG00000132016	20	35	2	30	22	18	10	12	34
ENSG00000132024	794	1256	951	798	1002	946	1033	933	1016
ENSG00000132000	36	18	12	20	10	6	22	14	38
ENSG00000132017	547	572	751	386	424	499	539	513	654
ENSG00000132005	252	521	172	218	204	278	300	178	314
ENSG00000275091	14	0	6	0	1	0	10	0	16
ENSG00000171136	0	0	0	0	0	0	0	0	0
ENSG00000267670	0	0	0	0	0	0	0	0	0
ENSG00000104998	220	441	583	200	288	277	274	213	313
ENSG00000187867	0	0	0	0	0	0	2	0	4
ENSG00000228887	4	0	2	3	5	12	6	2	8
ENSG00000141854	6	0	10	0	0	0	0	0	6
ENSG00000188032	0	0	0	0	0	0	0	0	0
ENSG00000141858	1791	2683	2378	1630	1957	1932	2120	2020	2357
ENSG00000072062	1892	1845	2208	1371	1487	1756	1871	1437	1920
ENSG00000267783	0	0	0	0	0	0	4	0	16
ENSG00000105011	42	70	32	10	22	64	32	44	80
ENSG00000267169	169	192	188	127	142	204	117	236	191
ENSG00000072071	960	1004	733	928	838	894	984	854	872
ENSG00000240803	0	0	0	0	0	0	0	0	0
ENSG00000287254	0	0	0	0	0	0	0	0	0
ENSG00000267723	0	0	0	0	0	0	0	0	0
ENSG00000267406	0	0	0	0	0	0	0	0	0
ENSG00000266913	0	0	0	0	4	0	0	0	0
ENSG00000267147	0	0	0	0	2	0	0	0	0
ENSG00000123146	88	232	122	92	101	134	120	88	122
ENSG00000267379	0	0	0	0	0	0	4	0	0
ENSG00000123136	1157	1379	969	1045	1136	1096	1350	1215	1402
ENSG00000123143	5449	6789	5761	4479	4888	6521	5442	5308	6384
ENSG00000267474	59	51	33	49	39	48	39	30	42
ENSG00000160951	0	0	0	8	0	0	5	4	0
ENSG00000123159	2909	4167	4084	2138	2833	3216	3104	2605	3992
ENSG00000224543	0	2	4	6	0	18	0	0	0
ENSG00000132002	2791	2805	2300	2299	2101	2837	2861	2328	3266
ENSG00000099797	322	366	307	288	238	155	272	340	306
ENSG00000207707	102	72	28	96	46	34	48	165	88
ENSG00000099795	357	422	374	204	274	198	388	307	374
ENSG00000187912	2	0	0	0	0	0	0	0	11
ENSG00000243488	2	0	0	0	0	0	0	0	0
ENSG00000243066	0	0	0	0	0	0	0	0	0
ENSG00000131355	0	0	0	0	0	0	0	0	0
ENSG00000269378	297	348	502	244	329	318	383	288	297
ENSG00000275432	0	0	0	0	0	0	0	0	0
ENSG00000160961	718	832	784	548	644	849	744	639	870
ENSG00000127507	0	0	0	0	0	0	0	0	0
ENSG00000127530	2	4	0	0	0	0	0	0	0
ENSG00000256210	12	20	32	18	6	2	8	6	4
ENSG00000188269	0	0	0	0	0	0	0	0	0
ENSG00000127515	0	0	0	0	0	0	0	0	1
ENSG00000269552	0	0	0	0	0	0	0	0	0
ENSG00000172148	0	0	0	0	0	0	0	0	0
ENSG00000185385	0	0	0	0	0	0	0	0	0
ENSG00000269678	0	0	0	0	0	0	0	0	0
ENSG00000268834	0	0	0	0	0	0	0	0	0
ENSG00000269787	0	0	0	0	0	0	0	0	0
ENSG00000198367	0	0	0	0	0	0	0	0	0
ENSG00000176923	0	0	0	0	0	0	0	0	0
ENSG00000127529	0	0	0	0	0	0	0	0	0
ENSG00000105143	0	0	2	0	0	0	0	4	0
ENSG00000160994	0	4	0	0	0	0	0	0	0
ENSG00000105141	0	0	0	0	0	0	0	0	0
ENSG00000223201	0	0	0	0	0	0	0	0	0
ENSG00000094661	0	0	0	0	0	0	0	0	0
ENSG00000105137	531	709	542	480	513	570	612	580	553
ENSG00000105135	1391	1562	1243	1056	1384	1501	1422	1194	1362
ENSG00000268564	0	0	0	0	0	0	0	0	0
ENSG00000267961	0	0	0	0	0	0	0	0	0
ENSG00000252661	0	0	0	0	0	0	0	0	0
ENSG00000074181	528	552	303	400	474	432	476	424	352
ENSG00000269635	0	0	0	0	0	0	4	0	0
ENSG00000105131	0	0	0	0	10	12	2	2	0
ENSG00000141867	4062	4611	4241	3307	3509	3828	4041	3496	4093
ENSG00000270802	0	0	16	0	0	0	2	0	0
ENSG00000273218	4	2	0	0	0	0	0	0	0
ENSG00000105127	1267	2135	1768	1111	1165	1521	1460	1312	1855
ENSG00000268189	4	0	2	8	0	0	10	2	4
ENSG00000011243	1281	1479	1636	1221	1094	1328	1241	1151	1315
ENSG00000279203	55	26	48	36	35	32	34	90	46
ENSG00000279716	28	20	10	11	17	27	10	8	20
ENSG00000011451	2126	2566	1779	1565	1668	2218	2218	1898	2204
ENSG00000269782	0	0	0	0	0	0	0	0	0
ENSG00000105122	46	48	86	30	52	56	52	38	36
ENSG00000161031	0	0	0	0	0	0	0	0	0
ENSG00000171954	0	0	0	0	0	0	0	0	0
ENSG00000269765	0	0	0	0	0	0	0	0	0
ENSG00000269516	0	2	0	0	0	0	0	0	0
ENSG00000267135	0	0	0	0	0	0	0	0	0
ENSG00000225067	8	8	2	2	2	4	0	0	2
ENSG00000266951	0	0	0	0	0	0	0	0	0
ENSG00000186526	0	0	0	0	0	0	0	0	0
ENSG00000186529	8	0	0	0	0	0	0	0	0
ENSG00000267241	0	0	0	0	0	0	0	0	0
ENSG00000186204	0	0	0	0	0	0	0	0	0
ENSG00000171942	0	0	0	0	0	0	0	0	0
ENSG00000171936	0	0	0	0	0	0	0	0	0
ENSG00000267594	2	0	0	0	0	0	0	0	0
ENSG00000268673	0	0	0	0	0	0	0	0	0
ENSG00000172519	0	0	0	0	0	0	0	0	0
ENSG00000186723	0	0	0	0	0	0	0	0	0
ENSG00000267235	0	0	0	0	2	0	0	0	0
ENSG00000288618	0	0	0	0	2	0	0	0	0
ENSG00000267308	0	0	0	0	0	0	2	0	0
ENSG00000214049	0	0	0	0	0	0	0	0	0
ENSG00000267453	0	0	0	0	0	0	0	0	0
ENSG00000273330	0	0	0	0	0	0	0	0	0
ENSG00000186115	0	0	0	0	0	0	0	0	0
ENSG00000267218	0	0	0	0	0	0	0	0	0
ENSG00000279717	0	0	0	0	0	0	0	0	0
ENSG00000267056	0	0	0	0	0	0	0	0	0
ENSG00000171903	0	0	0	0	0	0	0	0	0
ENSG00000176231	0	0	0	0	0	0	0	0	0
ENSG00000267392	0	0	0	0	0	0	0	0	0
ENSG00000205396	0	0	0	0	0	0	0	0	2
ENSG00000280412	0	0	0	0	0	0	0	0	0
ENSG00000167459	0	0	0	0	0	0	0	0	0
ENSG00000267609	0	0	0	0	0	0	0	0	0
ENSG00000277766	0	0	0	0	0	0	0	0	0
ENSG00000267450	0	0	0	0	0	0	4	0	0
ENSG00000267517	0	0	0	0	0	0	0	0	0
ENSG00000167460	67568	98374	94121	51592	62858	62637	68569	60521	77300
ENSG00000279198	9	37	26	16	16	9	18	2	12
ENSG00000267373	0	0	0	0	0	0	0	0	0
ENSG00000167461	4494	6470	6775	3916	4326	4891	5349	4624	6229
ENSG00000269243	27	28	5	2	16	24	10	21	31
ENSG00000196684	20	49	6	14	24	2	23	28	53
ENSG00000141977	0	0	0	0	0	0	0	0	0
ENSG00000105058	2724	3792	3756	2251	2430	2656	3123	2404	3006
ENSG00000267033	0	0	0	0	0	0	0	0	0
ENSG00000287961	0	0	0	0	0	0	0	0	0
ENSG00000072958	2536	3322	3447	2182	2456	2567	2872	2418	3436
ENSG00000267275	0	0	0	0	0	2	0	0	0
ENSG00000127528	532	540	304	386	446	538	505	293	676
ENSG00000277825	1	0	0	2	2	0	0	0	18
ENSG00000127527	1456	1541	1625	1137	1320	1596	1447	1237	1440
ENSG00000280332	20	0	40	38	42	10	40	14	26
ENSG00000243745	10	8	0	4	0	0	4	6	0
ENSG00000240418	2	0	6	0	6	4	0	0	6
ENSG00000267703	0	0	0	0	0	0	0	0	0
ENSG00000269058	0	0	0	0	2	0	0	10	0
ENSG00000141979	893	1082	1157	664	818	1095	980	735	1153
ENSG00000105072	155	183	251	168	194	120	177	176	150
ENSG00000085872	1594	1884	1823	1175	1452	1650	1634	1331	1816
ENSG00000240106	2	0	18	2	0	10	6	4	0
ENSG00000269399	0	8	0	5	14	0	2	0	0
ENSG00000127526	5252	5358	5463	3928	4480	5150	5242	4565	5102
ENSG00000268309	4	0	0	6	8	0	12	0	2
ENSG00000269085	0	0	0	0	0	0	0	0	0
ENSG00000279529	17	22	30	36	26	52	48	10	71
ENSG00000105085	449	563	378	344	373	376	488	342	478
ENSG00000268790	376	333	322	351	290	283	384	277	385
ENSG00000269578	4	5	0	6	6	0	2	8	0
ENSG00000279748	15	22	0	3	6	16	8	28	0
ENSG00000279977	46	64	46	48	48	68	48	32	36
ENSG00000268087	13	0	0	16	0	10	6	0	0
ENSG00000269427	7	0	14	0	0	0	2	0	0
ENSG00000214046	1228	1058	1234	952	957	949	1087	947	1101
ENSG00000269044	208	188	140	174	250	204	188	154	200
ENSG00000267904	164	316	96	96	209	234	155	180	172
ENSG00000072954	61	136	66	58	90	36	36	54	66
ENSG00000269419	0	0	0	0	0	0	0	0	0
ENSG00000188039	2	0	0	0	0	4	0	0	0
ENSG00000269799	0	0	0	0	0	0	0	0	0
ENSG00000127511	3923	4877	4079	3031	3304	3925	4101	3481	3823
ENSG00000268743	4	46	26	7	5	0	11	12	8
ENSG00000127533	95	208	112	18	34	62	44	30	46
ENSG00000160111	111	16	30	32	40	20	68	44	38
ENSG00000264250	0	0	0	0	0	0	0	0	0
ENSG00000263595	0	0	0	0	0	0	0	0	0
ENSG00000268985	0	0	0	0	0	0	0	0	0
ENSG00000131351	188	272	184	134	152	208	154	212	262
ENSG00000268289	0	0	0	0	0	0	0	0	0
ENSG00000099331	10993	16677	14419	9051	10803	11820	10729	9958	14272
ENSG00000269066	6	0	0	0	0	0	0	0	0
ENSG00000268056	6	20	26	15	19	2	16	1	8
ENSG00000269836	0	0	0	0	0	0	0	0	0
ENSG00000269480	4	0	24	12	0	12	8	0	11
ENSG00000053501	202	232	152	118	176	120	232	170	213
ENSG00000099330	50	0	48	26	30	30	38	36	70
ENSG00000160113	700	1012	899	650	566	828	810	786	859
ENSG00000269095	259	517	264	195	163	288	292	332	335
ENSG00000130307	260	325	156	192	193	317	275	240	276
ENSG00000105393	4179	4764	4205	3553	3536	4164	4112	3939	4416
ENSG00000269307	3454	3792	3362	2926	2853	3278	3213	3223	3417
ENSG00000160117	42	88	68	30	26	44	50	52	66
ENSG00000127220	34	76	70	62	30	87	36	54	52
ENSG00000130312	179	186	146	104	96	153	158	142	162
ENSG00000269815	0	0	0	0	4	0	0	2	2
ENSG00000130311	1001	984	969	871	805	1057	965	1017	1107
ENSG00000074855	227	342	186	226	186	360	295	278	438
ENSG00000130299	234	294	168	168	232	244	180	188	300
ENSG00000130300	884	728	484	563	470	510	690	412	616
ENSG00000269350	0	0	0	0	0	0	0	0	0
ENSG00000269720	18	32	40	2	10	4	14	18	10
ENSG00000130303	19408	18379	16361	8632	9282	12890	13363	11969	11351
ENSG00000282851	497	521	399	109	208	201	223	178	202
ENSG00000141971	587	640	606	230	360	357	392	323	412
ENSG00000269481	6	0	0	0	0	0	2	0	0
ENSG00000254503	0	0	0	0	0	0	2	0	0
ENSG00000269053	4	0	0	0	0	4	0	0	0
ENSG00000188051	0	0	0	4	0	2	6	2	2
ENSG00000269035	0	0	0	2	0	0	2	1	0
ENSG00000269736	0	0	0	0	0	0	0	0	0
ENSG00000171773	0	0	0	0	0	0	0	0	0
ENSG00000222805	0	0	0	0	0	0	0	0	0
ENSG00000130304	464	493	318	360	222	433	320	281	350
ENSG00000269439	98	84	52	60	40	44	66	50	46
ENSG00000130313	283	290	276	193	198	150	264	236	168
ENSG00000269161	0	0	0	0	0	0	0	0	0
ENSG00000167483	14	6	0	20	20	17	14	14	32
ENSG00000130309	12034	17053	13088	10593	11540	13220	12300	11004	13840
ENSG00000243771	0	0	0	0	0	0	0	0	0
ENSG00000130477	33	82	10	14	22	23	34	18	35
ENSG00000269752	0	0	0	0	0	0	0	0	0
ENSG00000279300	0	0	0	0	0	0	0	0	0
ENSG00000130479	1795	2674	1852	1408	1683	1826	1970	1816	2205
ENSG00000268112	12	4	4	3	18	28	16	2	0
ENSG00000130475	18	6	40	14	6	22	30	14	12
ENSG00000179913	0	0	0	0	0	0	0	0	0
ENSG00000248099	0	0	0	0	0	0	0	0	0
ENSG00000105639	85	146	105	62	74	56	50	62	94
ENSG00000105640	4039	5354	4250	2978	3912	3856	4490	3866	4628
ENSG00000207166	2	28	22	6	8	22	12	2	2
ENSG00000279617	0	0	0	0	0	0	0	0	0
ENSG00000105641	0	0	0	0	0	0	0	0	0
ENSG00000007080	448	784	720	292	436	430	505	408	728
ENSG00000105642	0	0	8	4	0	0	2	0	0
ENSG00000252591	0	0	0	0	0	0	0	0	0
ENSG00000105643	314	396	210	268	320	278	304	198	348
ENSG00000279172	2	12	0	6	0	4	0	0	6
ENSG00000273654	8	20	6	4	6	12	21	12	12
ENSG00000268623	0	0	0	0	0	0	0	0	0
ENSG00000243455	0	0	0	2	2	0	0	0	0
ENSG00000096996	0	0	0	0	0	0	0	0	0
ENSG00000099308	145	222	338	194	256	206	144	178	248
ENSG00000269145	0	0	12	0	0	0	4	0	0
ENSG00000268173	1413	1725	1545	1292	1214	1524	1512	1384	1688
ENSG00000105647	1405	1671	1517	1284	1206	1522	1506	1388	1668
ENSG00000216490	10	60	32	12	8	18	8	2	28
ENSG00000254858	238	376	352	178	210	344	236	254	300
ENSG00000105649	28	38	54	60	68	26	94	96	72
ENSG00000268650	0	0	0	0	0	0	0	0	14
ENSG00000285188	4	0	4	6	12	0	18	10	0
ENSG00000105650	4	0	4	6	16	0	18	10	0
ENSG00000284797	0	0	0	0	0	0	0	0	0
ENSG00000130518	124	56	38	76	64	84	78	30	152
ENSG00000130522	1546	2610	1738	1293	1421	1720	1668	1385	1953
ENSG00000267959	0	0	0	0	0	0	0	0	0
ENSG00000241464	0	0	0	0	0	0	0	0	1
ENSG00000130520	686	1170	728	541	649	754	718	538	636
ENSG00000239821	0	0	0	0	0	0	0	0	0
ENSG00000130517	1940	2027	1361	1449	1532	1879	1960	1537	1498
ENSG00000130513	2897	3278	2026	2483	2441	2748	3384	2932	2684
ENSG00000264175	0	0	0	0	0	0	0	0	0
ENSG00000175489	2	10	12	2	0	4	0	14	2
ENSG00000221167	0	0	0	0	0	0	0	0	0
ENSG00000130511	655	898	671	554	609	750	601	509	858
ENSG00000105655	486	673	495	355	340	566	447	378	476
ENSG00000268199	0	4	0	6	0	0	0	0	0
ENSG00000105656	808	1036	1058	530	580	657	774	588	813
ENSG00000279262	0	0	0	0	0	0	0	0	0
ENSG00000280121	0	0	34	0	6	8	10	2	0
ENSG00000268938	0	0	0	1	0	0	0	0	0
ENSG00000105701	5667	6234	5385	4259	4563	5227	5045	4691	5203
ENSG00000269191	0	0	0	0	0	0	0	0	0
ENSG00000105700	1807	2098	1836	1652	1530	1746	1891	1649	2030
ENSG00000268030	0	2	0	0	0	0	2	2	12
ENSG00000268983	31	0	28	8	6	7	11	4	4
ENSG00000221983	17191	16344	13973	12882	14487	14880	18164	16278	19014
ENSG00000006016	10	30	30	6	10	28	6	8	16
ENSG00000006015	328	396	381	277	252	332	356	332	389
ENSG00000105696	14	20	14	10	8	46	16	2	6
ENSG00000263490	0	0	0	0	0	0	0	0	0
ENSG00000167487	216	252	214	136	205	179	238	156	278
ENSG00000105662	329	315	266	260	253	357	264	216	423
ENSG00000105664	4	8	4	2	0	0	2	2	12
ENSG00000005007	4236	5877	4898	3636	3575	3495	4158	3434	4768
ENSG00000130283	86	160	63	106	94	142	108	106	152
ENSG00000223802	116	204	81	150	112	178	136	148	198
ENSG00000269694	0	0	0	0	0	0	0	0	0
ENSG00000105669	2802	4016	3227	2237	2473	2668	2715	2552	2876
ENSG00000268193	2444	3578	2809	1793	2153	2380	2490	2267	2675
ENSG00000105671	1345	1858	1312	882	1253	1354	1422	1241	1408
ENSG00000051128	2787	3669	2816	2117	2237	2820	2623	2393	2784
ENSG00000269019	36	38	0	16	9	26	26	12	26
ENSG00000241172	0	0	0	0	0	0	0	0	0
ENSG00000064607	3978	4905	4257	3281	3826	3470	4135	3437	4009
ENSG00000105676	946	1446	1186	677	926	1219	1087	1055	1180
ENSG00000181035	320	244	262	268	236	336	250	283	226
ENSG00000064545	302	335	241	161	252	288	257	188	320
ENSG00000213999	114	156	83	140	87	60	127	84	139
ENSG00000064489	203	254	120	169	144	159	198	166	221
ENSG00000254901	382	458	214	213	299	326	293	298	381
ENSG00000064490	565	654	339	434	458	574	641	529	718
ENSG00000184162	234	418	366	216	114	200	190	250	306
ENSG00000130287	0	0	0	2	2	0	0	0	0
ENSG00000252973	0	0	0	0	0	0	0	0	0
ENSG00000267629	2	0	0	0	0	0	0	0	0
ENSG00000187664	2	0	0	0	0	0	0	0	0
ENSG00000280282	0	0	0	0	0	0	0	0	0
ENSG00000213996	0	0	0	0	0	0	0	0	0
ENSG00000105705	823	1122	1002	771	826	1006	820	721	960
ENSG00000129933	1740	1906	1329	1128	1381	1588	1739	1513	1860
ENSG00000167491	6323	7839	6934	4887	5528	6166	6130	5629	7603
ENSG00000267234	0	0	0	0	0	0	0	0	0
ENSG00000207821	0	2	7	6	0	2	0	0	0
ENSG00000178093	0	8	0	8	0	34	16	25	2
ENSG00000186010	1300	1348	1082	1053	1141	1303	1190	1207	1342
ENSG00000258674	1272	1324	1112	989	1138	1289	1205	1201	1353
ENSG00000250067	219	293	283	142	162	260	250	186	311
ENSG00000160161	4	0	0	0	0	0	0	0	8
ENSG00000105717	0	0	0	0	2	0	0	0	0
ENSG00000267178	0	0	0	0	0	0	0	0	0
ENSG00000259242	0	0	0	0	0	0	0	0	0
ENSG00000064547	95	128	54	124	54	70	78	50	76
ENSG00000089639	1064	1259	832	751	783	926	845	880	940
ENSG00000105726	1542	2336	1419	1539	1483	2112	1845	1762	2043
ENSG00000181896	383	714	648	326	338	394	410	338	577
ENSG00000271283	0	0	0	0	0	0	0	0	0
ENSG00000270402	0	0	0	0	0	0	0	0	0
ENSG00000105708	162	160	191	118	118	97	172	144	160
ENSG00000275540	0	0	0	0	0	0	0	0	0
ENSG00000286080	0	0	0	0	4	0	0	0	0
ENSG00000271499	0	0	0	0	0	0	0	0	0
ENSG00000266904	59	70	84	14	46	18	45	32	80
ENSG00000287533	0	0	0	2	0	0	0	0	0
ENSG00000267581	0	65	13	2	7	28	4	6	2
ENSG00000267693	0	0	0	0	0	0	0	0	0
ENSG00000267419	68	11	63	36	18	76	54	43	18
ENSG00000081665	353	419	512	317	352	336	344	275	327
ENSG00000267481	78	35	42	62	54	16	84	44	78
ENSG00000270325	0	0	0	4	0	0	0	0	0
ENSG00000256771	336	412	442	289	382	385	366	376	402
ENSG00000270270	0	0	0	0	0	0	0	0	0
ENSG00000265339	0	0	0	0	0	0	0	0	0
ENSG00000267565	0	0	0	0	0	0	0	0	0
ENSG00000184635	58	146	158	90	29	184	60	66	92
ENSG00000273791	0	0	0	0	0	0	0	0	0
ENSG00000274800	0	0	0	0	0	0	0	0	0
ENSG00000197124	104	165	174	98	155	100	138	106	61
ENSG00000264441	0	6	0	0	10	0	5	0	0
ENSG00000268070	0	0	0	0	0	0	0	0	0
ENSG00000269154	0	0	0	0	0	0	0	0	0
ENSG00000213988	6	8	24	16	6	34	38	28	12
ENSG00000240673	0	0	0	0	0	0	0	0	0
ENSG00000274612	0	0	0	0	0	0	0	0	0
ENSG00000267383	102	182	82	116	62	78	61	69	44
ENSG00000224864	0	0	2	0	0	0	2	0	0
ENSG00000267220	0	0	0	6	12	0	0	10	0
ENSG00000270716	0	0	0	0	0	0	0	0	0
